variant,soc_enabled,soc_threshold,soc_neighbor_coupling,soc_align_relax,speed_ratio,seed,safe_frac,captured_frac,chi,chi_local,tau_P_ar1,xi_fluct,soc_topple_steps,soc_topple_events_total,soc_topple_size_mean,soc_branch_ratio
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.1,0,0.34375,0.0078125,1.1569692203266877,6.218430545859423,198.99999999999983,17.5,581.0,3647.0,6.27710843373494,1.0631450804942186
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.1,3,0.390625,0.0,2.060238829797058,3.151728959982838,198.99999999999983,12.5,593.0,3712.0,6.259696458684655,1.0706570495173435
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.1,4,0.359375,0.0,0.6005492545520369,7.186048252592168,198.99999999999983,7.5,599.0,3625.0,6.051752921535893,1.0632795374778456
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.1,1,0.3046875,0.0078125,0.9111886111643969,5.569289784048596,198.99999999999983,17.5,594.0,3375.0,5.681818181818182,1.0746621722467373
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.1,7,0.4375,0.0,1.5020273922490495,3.8317378233765678,198.99999999999983,7.5,550.0,2709.0,4.925454545454546,1.120110450165095
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.1,5,0.3203125,0.0,0.4758614497298344,1.100361885034424,198.99999999999983,22.5,554.0,2865.0,5.171480144404332,1.1133218971693604
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.1,2,0.3515625,0.0078125,4.882347723872888,1.7634261482572073,198.99999999999983,32.5,534.0,2950.0,5.52434456928839,1.100278913045164
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.1,6,0.328125,0.0,1.0967087495034344,5.481342953321731,198.99999999999983,17.5,589.0,4039.0,6.857385398981324,1.0622253905987793
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.1,9,0.4765625,0.0,0.40503162348529803,2.7720954963254942,198.99999999999983,17.5,589.0,3682.0,6.251273344651953,1.0625588170943814
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.1,8,0.40625,0.0,0.9458209595495881,2.7580292043683725,198.99999999999983,7.5,597.0,3431.0,5.747068676716918,1.0716096915761344
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.1,10,0.4375,0.0,1.742634621368103,5.250661663681627,198.99999999999983,22.5,594.0,3308.0,5.569023569023569,1.063284673531673
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.1,13,0.375,0.0078125,2.5963527896173755,2.7023894439544547,198.99999999999983,7.5,591.0,3102.0,5.248730964467005,1.0576451561621052
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.1,12,0.3203125,0.0078125,0.5113314312871416,6.412432852591042,198.99999999999983,12.5,579.0,3379.0,5.835924006908463,1.079215316904865
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.1,11,0.3125,0.0078125,0.5851372019592582,3.0943556873183065,198.99999999999983,32.5,600.0,4473.0,7.455,1.0461443398004333
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.1,14,0.3203125,0.015625,1.304893254971649,1.4346890142181767,198.99999999999983,7.5,597.0,3696.0,6.190954773869347,1.0578592152627386
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.1,15,0.421875,0.0234375,1.067709198001714,2.457698549601753,198.99999999999983,17.5,577.0,3329.0,5.76949740034662,1.0634481066772734
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.1,17,0.328125,0.0,0.9519663619506044,0.6241257985758405,198.99999999999983,17.5,596.0,3615.0,6.065436241610739,1.0586184086385064
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.1,16,0.328125,0.0,0.932691322246718,2.9551498159031713,198.99999999999983,17.5,597.0,4080.0,6.834170854271357,1.0586731584840106
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.1,19,0.3359375,0.0078125,0.6292760841062037,2.113940253041527,198.99999999999983,22.5,599.0,4025.0,6.719532554257095,1.0558176746902792
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.1,20,0.4140625,0.0078125,0.5603881922647964,1.3848610072317389,198.99999999999983,12.5,573.0,3788.0,6.610820244328098,1.0868273970675952
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.1,18,0.3671875,0.0,0.2335269388871391,8.863363258478476,117.28516842851488,17.5,584.0,4032.0,6.904109589041096,1.0680372337054305
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.1,22,0.375,0.0078125,0.34133911766628827,2.9394238176395078,198.99999999999983,12.5,599.0,4142.0,6.914858096828047,1.044887558831096
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.1,21,0.34375,0.0,1.054261239040986,0.5276733908882872,198.99999999999983,12.5,597.0,3632.0,6.083752093802345,1.0763545475448357
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.1,23,0.328125,0.015625,1.4286172055867887,7.194078270760204,198.99999999999983,12.5,585.0,3925.0,6.7094017094017095,1.0538495861948434
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.1,24,0.3671875,0.0078125,0.9634599281910592,4.722457555939121,198.99999999999983,7.5,551.0,2720.0,4.936479128856624,1.0833640299094847
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.1,25,0.3984375,0.0078125,0.5350632891321515,5.317523615506974,198.99999999999983,7.5,559.0,3703.0,6.624329159212881,1.089283489447669
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.1,26,0.3984375,0.0078125,0.9352238051527136,3.1236163384495157,198.99999999999983,12.5,595.0,3914.0,6.578151260504201,1.047660761973002
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.1,27,0.359375,0.015625,0.6904973625580794,3.2952091297686765,198.99999999999983,12.5,517.0,2428.0,4.696324951644101,1.103613783427395
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.3,0,0.28125,0.2109375,1.256635212872223,1.4772799906774639,198.99999999999983,12.5,579.0,3871.0,6.68566493955095,1.0458024797137864
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.3,1,0.3203125,0.2421875,1.1728358048584535,3.1248502159909832,198.99999999999983,12.5,598.0,4007.0,6.70066889632107,1.0473241675502982
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.1,29,0.3984375,0.0,3.943896601925613,0.9395955794015454,198.99999999999983,12.5,578.0,4074.0,7.048442906574395,1.0540632842382882
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.1,28,0.3125,0.0,0.5966368740620187,6.208520896248044,198.99999999999983,12.5,595.0,3920.0,6.588235294117647,1.0596286840456477
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.3,3,0.4375,0.203125,1.1623122332458493,0.08802814672355651,198.99999999999983,7.5,546.0,2804.0,5.135531135531136,1.0659627986692206
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.3,2,0.3515625,0.1640625,0.12788785717153078,2.4406873353909995,129.41605501398269,22.5,564.0,2683.0,4.75709219858156,1.0878940775033137
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.3,4,0.3359375,0.234375,1.001162755953569,0.05523548275170906,198.99999999999983,17.5,593.0,2867.0,4.834738617200674,1.0752712940212938
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.3,5,0.4375,0.21875,0.7254197612573147,1.0472189305608548,198.99999999999983,12.5,566.0,3622.0,6.3992932862190814,1.0398280962380662
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.3,8,0.375,0.2421875,0.6633564985054982,3.6564876009574605,198.99999999999983,12.5,565.0,2645.0,4.68141592920354,1.0714971887844227
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.3,7,0.3671875,0.25,0.2505578352793058,0.7257354791855765,113.53361557445402,12.5,581.0,3307.0,5.691910499139415,1.0565334390263663
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.3,6,0.296875,0.203125,2.3975639482300926,3.6149439626033173,198.99999999999983,12.5,583.0,3287.0,5.638078902229846,1.0545965489264457
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.3,9,0.4375,0.1328125,0.47174743931424795,2.066812677413144,198.99999999999983,7.5,567.0,2755.0,4.858906525573192,1.0650015939106046
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.3,13,0.3359375,0.234375,0.5343686806325822,1.9012753204881236,198.99999999999983,17.5,571.0,2461.0,4.309982486865149,1.0769247651213596
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.3,11,0.2578125,0.2265625,0.18080469660195916,0.3555106396999052,198.99999999999983,17.5,584.0,3518.0,6.023972602739726,1.0696462723478162
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.3,10,0.265625,0.1484375,1.20310602294244,4.493104881582183,198.99999999999983,22.5,591.0,3522.0,5.959390862944162,1.0753606746914326
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.3,12,0.265625,0.25,0.12381600475136018,1.476435789546865,198.99999999999983,7.5,598.0,3917.0,6.550167224080267,1.056885065427779
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.3,14,0.3046875,0.21875,0.8772831236185713,1.6737574644191304,198.99999999999983,12.5,579.0,3275.0,5.656303972366149,1.0627102102727992
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.3,15,0.3671875,0.2421875,0.8927642432737726,0.39143451014935743,198.99999999999983,12.5,597.0,3562.0,5.966499162479062,1.0515883112643376
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.3,16,0.3984375,0.234375,0.3283829210854135,4.82897461052232,198.99999999999983,12.5,583.0,3750.0,6.432246998284734,1.0487403142267735
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.3,17,0.3203125,0.15625,3.9860214230190523,2.338874124936975,198.99999999999983,12.5,530.0,2783.0,5.250943396226415,1.0708332305783101
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.3,19,0.3671875,0.2578125,1.5590584749778085,1.3744542170485854,198.99999999999983,7.5,591.0,3031.0,5.128595600676819,1.055792075156482
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.3,18,0.2734375,0.1796875,0.5607352297037301,2.1237834879142703,198.99999999999983,12.5,588.0,3584.0,6.095238095238095,1.054097277671125
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.3,20,0.328125,0.15625,0.2606067755535577,1.408293484898365,198.99999999999983,12.5,520.0,2615.0,5.028846153846154,1.0772481104851048
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.3,22,0.3515625,0.265625,0.5729163502915201,4.101071786532574,137.9423450919194,12.5,581.0,3022.0,5.201376936316695,1.0629795970313212
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.3,23,0.328125,0.203125,1.471989852542604,0.8011803308402344,198.99999999999983,12.5,570.0,3336.0,5.852631578947369,1.069999640078726
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.3,21,0.3125,0.1328125,0.8348499106564203,2.1442390641758227,187.07574343663018,17.5,538.0,2279.0,4.236059479553903,1.1357931157451626
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.3,24,0.3515625,0.140625,1.1179800054823315,7.291123137610579,198.99999999999983,7.5,578.0,2941.0,5.088235294117647,1.0609329069340283
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.3,25,0.3046875,0.2265625,2.4964722470161327,0.07381000220485999,198.99999999999983,32.5,581.0,3934.0,6.771084337349397,1.0723437133516402
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.3,26,0.34375,0.21875,0.21357333890124888,2.7448696585763046,146.86267424165592,12.5,590.0,3187.0,5.401694915254238,1.061626314639897
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.3,29,0.3515625,0.2109375,0.6203158056319942,0.535553414574139,198.99999999999983,32.5,582.0,3434.0,5.900343642611684,1.0683127819049658
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.3,27,0.3203125,0.1796875,0.3699738241476892,2.06806303073881,198.99999999999983,7.5,548.0,3464.0,6.321167883211679,1.067043642102576
soc_th030_cp022_rx003,True,0.3,0.22,0.03,1.3,28,0.3515625,0.21875,0.6878637091955957,1.0089481177584971,198.99999999999983,12.5,595.0,4286.0,7.203361344537815,1.0445871657203238
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.1,5,0.484375,0.0,0.7231265605749442,1.4889985167427406,198.99999999999983,7.5,569.0,1620.0,2.8471001757469243,1.132636792980103
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.1,1,0.375,0.0078125,0.4432960669249612,4.268450239103752,198.99999999999983,17.5,532.0,1508.0,2.8345864661654137,1.1148260245717871
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.1,0,0.34375,0.0,0.7322198943185829,4.444985711922972,198.99999999999983,7.5,569.0,1900.0,3.3391915641476273,1.1173387547507265
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.1,4,0.3515625,0.0,0.6408151005947541,3.6002679994392843,197.505448897818,17.5,554.0,1659.0,2.9945848375451263,1.1123373361619293
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.1,2,0.328125,0.0,0.47086068464182507,5.4695666840779396,198.99999999999983,17.5,559.0,1676.0,2.998211091234347,1.1184246458440006
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.1,3,0.4375,0.0078125,0.31805365925809864,1.6914003295578246,121.47791011042727,7.5,557.0,1719.0,3.0861759425493718,1.107601062007537
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.1,6,0.3359375,0.0,0.35455883572666697,6.787218507320099,198.99999999999983,12.5,565.0,1725.0,3.0530973451327434,1.1184235337160868
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.1,7,0.3984375,0.0,0.499880089724744,4.415082429971595,198.99999999999983,7.5,569.0,1929.0,3.390158172231986,1.1009250579232974
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.1,8,0.3984375,0.0,0.6143070766264347,5.654192778025624,198.99999999999983,27.5,565.0,1964.0,3.4761061946902654,1.1249050151975686
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.1,13,0.375,0.0078125,0.4103028350519338,6.89070767541465,198.99999999999983,17.5,466.0,1173.0,2.517167381974249,1.1273681515617
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.1,12,0.3671875,0.0,0.08352781570851256,5.523561661018375,59.70376295348257,17.5,565.0,1798.0,3.1823008849557524,1.1387826466283912
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.1,11,0.3359375,0.0078125,0.5115678352578595,3.5933150813119803,198.99999999999983,22.5,561.0,1596.0,2.8449197860962565,1.1179254921665636
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.1,10,0.34375,0.0,1.8937624130138848,3.901335531436491,198.99999999999983,12.5,563.0,1908.0,3.3889875666074603,1.0935928938597976
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.1,9,0.34375,0.0,0.29872189114046693,5.714590768231568,198.99999999999983,12.5,522.0,1701.0,3.2586206896551726,1.1185314205947603
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.1,15,0.40625,0.015625,0.6313489943746688,2.870223709401884,198.99999999999983,7.5,558.0,1599.0,2.8655913978494625,1.109497902855174
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.1,14,0.3515625,0.015625,0.3199415112808334,2.788107905030056,198.99999999999983,12.5,568.0,2075.0,3.653169014084507,1.1049744102654155
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.1,20,0.3828125,0.0078125,0.14340027422338564,2.9476896332373586,87.84633543937136,12.5,563.0,1712.0,3.040852575488455,1.089542026775123
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.1,22,0.3984375,0.0078125,0.34081174969048217,4.469305267082937,198.99999999999983,12.5,483.0,1212.0,2.5093167701863353,1.1193472963182507
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.1,19,0.421875,0.0078125,0.2373907863159856,5.671319576649931,198.99999999999983,7.5,543.0,1636.0,3.012891344383057,1.1018991975634043
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.1,21,0.34375,0.0078125,0.46344389923302715,5.922202584759935,198.99999999999983,7.5,557.0,1649.0,2.9605026929982046,1.131457690990065
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.1,16,0.296875,0.0,1.2515011665281446,4.905698423114154,198.99999999999983,7.5,579.0,2059.0,3.5561312607944733,1.1335403591026427
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.1,18,0.328125,0.0,0.1936964938382061,8.069954979795565,198.99999999999983,17.5,545.0,1680.0,3.0825688073394497,1.114333802431229
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.1,17,0.3203125,0.0,0.39038271592568774,1.0398266430666456,198.99999999999983,12.5,567.0,1989.0,3.507936507936508,1.1191007118127259
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.1,23,0.3203125,0.0078125,0.4841517346265659,0.9909844363250468,198.99999999999983,7.5,547.0,1460.0,2.669104204753199,1.1306340484911914
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.1,24,0.2890625,0.0078125,0.5823432679490318,8.354626016141129,198.99999999999983,7.5,519.0,1546.0,2.978805394990366,1.1222167900739328
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.3,0,0.3828125,0.1171875,0.560955469240914,0.03442902750796806,198.99999999999983,7.5,508.0,1420.0,2.795275590551181,1.1120659966813813
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.1,25,0.3984375,0.0,1.137191229872628,2.776840349669632,198.99999999999983,22.5,566.0,1894.0,3.3462897526501765,1.1072417258257967
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.1,27,0.375,0.0078125,1.1505625746046522,4.909017757148261,198.99999999999983,17.5,535.0,1587.0,2.966355140186916,1.1196242791748408
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.3,1,0.3359375,0.21875,0.762103517733321,2.097313878870028,198.99999999999983,27.5,572.0,2138.0,3.737762237762238,1.0819591334915328
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.1,28,0.3515625,0.0,0.3264096319613446,3.1090217838595753,198.99999999999983,7.5,568.0,2208.0,3.887323943661972,1.1148160873028596
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.1,29,0.34375,0.0,0.49133600830242186,10.739367874721319,198.99999999999983,0.0,582.0,1974.0,3.3917525773195876,1.1043118050433025
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.1,26,0.3125,0.0078125,0.30587419087384893,3.05445409359649,198.99999999999983,7.5,575.0,1845.0,3.208695652173913,1.1094641034536505
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.3,4,0.3125,0.21875,0.7431092516426372,0.027239699871060643,198.99999999999983,7.5,585.0,1931.0,3.3008547008547007,1.0799100347901718
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.3,9,0.359375,0.1953125,0.21915875026916568,2.568535187522929,150.86426222970445,12.5,556.0,2028.0,3.647482014388489,1.0563198263198263
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.3,8,0.3515625,0.2421875,0.8046108411162879,5.3652257812853765,198.99999999999983,0.0,563.0,1763.0,3.1314387211367674,1.0887420211263628
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.3,2,0.2890625,0.203125,0.165001181824364,2.2195383764073013,146.99029719536637,12.5,595.0,2045.0,3.436974789915966,1.0792889209555876
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.3,6,0.3046875,0.1328125,0.2688839914882576,7.311553707125983,198.99999999999983,17.5,562.0,1700.0,3.0249110320284696,1.1130468165227523
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.3,3,0.25,0.1328125,0.40049693440084,4.40855959407332,117.59101379865864,7.5,581.0,2263.0,3.8950086058519795,1.0884521321590286
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.3,5,0.265625,0.125,1.3321819207508323,0.034092635072782505,198.99999999999983,7.5,539.0,1785.0,3.311688311688312,1.0938852143313107
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.3,7,0.265625,0.1796875,0.5772091904163736,3.1332502338196764,198.99999999999983,7.5,582.0,2123.0,3.647766323024055,1.0733899730027097
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.3,12,0.3046875,0.203125,0.36287859142517387,1.4816149178176259,198.99999999999983,12.5,519.0,1566.0,3.0173410404624277,1.095837929766501
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.3,10,0.3828125,0.1640625,0.22110752935108072,1.3564316211897485,198.99999999999983,12.5,595.0,2204.0,3.704201680672269,1.0812729264749468
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.3,15,0.40625,0.25,1.345959745056251,0.09696010981868959,198.99999999999983,12.5,582.0,1844.0,3.1683848797250858,1.0733266398929049
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.3,13,0.296875,0.2109375,0.21802350361777273,8.585343920697461,198.99999999999983,17.5,573.0,1999.0,3.4886561954624784,1.0904461699916246
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.3,11,0.28125,0.1875,0.34954426632881147,0.38482707443116615,198.99999999999983,12.5,555.0,2029.0,3.655855855855856,1.077181562921635
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.3,17,0.359375,0.2265625,1.7842885996250863,1.0619663551959535,198.99999999999983,7.5,569.0,2173.0,3.818980667838313,1.0760884752962219
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.3,14,0.2890625,0.2265625,0.45735503023386315,2.374002710193096,198.99999999999983,0.0,582.0,1993.0,3.424398625429553,1.0858925497910008
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.3,16,0.3515625,0.140625,0.5013181511520404,5.574333549359935,198.99999999999983,0.0,577.0,1994.0,3.4558058925476605,1.0865441994348244
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.3,19,0.328125,0.21875,0.5479137820553893,3.9031627332176644,198.99999999999983,12.5,569.0,2016.0,3.5430579964850617,1.0708445115135257
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.3,22,0.3125,0.203125,0.21876714894254307,1.29530149336527,198.99999999999983,7.5,583.0,1961.0,3.3636363636363638,1.0886798768242067
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.3,18,0.2890625,0.1953125,1.1443551204734994,2.591322401872669,198.99999999999983,17.5,585.0,2179.0,3.724786324786325,1.0886385874399571
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.3,23,0.328125,0.2109375,0.15130812636470217,6.723636438707536,198.99999999999983,7.5,560.0,1679.0,2.9982142857142855,1.0950230002555583
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.3,20,0.3046875,0.1796875,0.5323347743669071,0.14264448823218268,198.99999999999983,12.5,558.0,1779.0,3.1881720430107525,1.084669145934855
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.3,25,0.390625,0.21875,0.2664184182033056,2.6799424915574708,198.99999999999983,7.5,585.0,2033.0,3.4752136752136753,1.0934904327027615
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.3,21,0.296875,0.078125,0.33151938872150966,3.481250791195888,101.86313477721251,12.5,537.0,1372.0,2.554934823091248,1.1216677031509121
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.3,24,0.28125,0.171875,0.46140500169863957,3.553746308382515,198.99999999999983,17.5,573.0,2299.0,4.012216404886562,1.0625013244331427
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.3,26,0.3828125,0.234375,0.33277825925259524,0.21213119528017593,198.99999999999983,7.5,571.0,2072.0,3.628721541155867,1.0689869243816612
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.3,27,0.34375,0.2421875,0.4577534317721782,5.447987406555302,198.99999999999983,27.5,565.0,2043.0,3.615929203539823,1.0753357654953402
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.3,28,0.3984375,0.125,0.4388592022404385,0.5619178043726025,198.99999999999983,7.5,518.0,1610.0,3.108108108108108,1.1078715449605199
soc_th036_cp010_rx000,True,0.36,0.1,0.0,1.3,29,0.296875,0.1875,0.44498738345868627,0.45768670211138784,198.99999999999983,12.5,591.0,2518.0,4.260575296108291,1.0617181500232349
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.1,0,0.3203125,0.0,0.4909413954683215,1.153826924023869,198.99999999999983,12.5,584.0,2102.0,3.5993150684931505,1.1308859236818072
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.1,4,0.3515625,0.0078125,0.7027210511310359,0.12252558491699303,198.99999999999983,17.5,501.0,1326.0,2.6467065868263475,1.1423785714285715
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.1,3,0.390625,0.015625,0.29749059187839433,6.156277694963244,198.99999999999983,12.5,569.0,2033.0,3.5729349736379614,1.1063594953559743
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.1,2,0.3671875,0.0,0.6296555956574347,2.8070471293085113,108.00580345527567,12.5,558.0,1804.0,3.2329749103942653,1.1008431972974162
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.1,5,0.46875,0.0078125,0.7227261923560464,2.379493398254057,198.99999999999983,17.5,508.0,1620.0,3.188976377952756,1.1105514855514855
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.1,1,0.3359375,0.0078125,0.5061605220370805,3.3943626343893505,198.99999999999983,12.5,566.0,2078.0,3.6713780918727914,1.105294219055281
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.1,6,0.3828125,0.0,0.8516286466435371,3.037313159797879,198.99999999999983,17.5,574.0,1868.0,3.254355400696864,1.129903182913654
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.1,7,0.2890625,0.0078125,0.5898163752332531,3.1271565739111775,198.99999999999983,12.5,531.0,1583.0,2.981167608286252,1.1132449835280023
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.1,9,0.3984375,0.0078125,0.630885184455452,1.6872128061349578,198.99999999999983,12.5,542.0,1718.0,3.169741697416974,1.1202931080010563
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.1,11,0.421875,0.0078125,1.2090711118125321,1.9408709976528398,198.99999999999983,12.5,524.0,1742.0,3.3244274809160306,1.120754526968676
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.1,12,0.4375,0.0,0.7683409357075518,1.7156046683877881,198.99999999999983,17.5,567.0,1969.0,3.472663139329806,1.0964881653485894
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.1,10,0.359375,0.0,0.5751229805987478,5.404475089208166,198.99999999999983,27.5,556.0,2083.0,3.7464028776978417,1.136069056069056
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.1,8,0.375,0.0,0.7051335026168448,1.224088491734775,198.99999999999983,12.5,583.0,2184.0,3.746140651801029,1.0828683248786342
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.1,13,0.3203125,0.0,2.0445200326237964,2.4481348606360727,198.99999999999983,17.5,571.0,2077.0,3.637478108581436,1.1046759575706944
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.1,15,0.3984375,0.015625,0.8817569409137976,0.018557981170927582,198.99999999999983,12.5,570.0,1786.0,3.1333333333333333,1.1172427260300724
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.1,14,0.3125,0.0078125,1.1773330798244779,3.403427855346461,151.0365979626944,17.5,507.0,1312.0,2.5877712031558184,1.1156902879728967
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.1,16,0.34375,0.0,0.4365096476652979,2.8539970231090597,198.99999999999983,27.5,567.0,1832.0,3.2310405643738975,1.133576616747995
soc_th036_cp010_rx003,True,0.36,0.1,0.03,1.1,18,0.390625,0.0,2.8515395236288374,2.571994582180433,198.99999999999983,32.5,544.0,1963.0,3.608455882352941,1.1071523575667224
