gain,seed,delta_safe,varh,safe_soc,safe_base
0.75,60,-0.078125,0.04246334811842173,0.21875,0.296875
0.75,59,-0.140625,0.04003406159790612,0.2265625,0.3671875
0.75,61,-0.0234375,0.03858400712365967,0.3203125,0.34375
0.75,62,0.15625,0.0411158909960642,0.3984375,0.2421875
0.75,64,-0.125,0.03946286632611128,0.3359375,0.4609375
0.75,66,0.0,0.03973286367552967,0.359375,0.359375
0.75,70,-0.015625,0.04366108716136723,0.2890625,0.3046875
0.75,68,-0.0390625,0.03895934106311489,0.2890625,0.328125
0.75,69,0.0859375,0.0379379944856528,0.359375,0.2734375
0.75,65,-0.140625,0.039299366651931185,0.2578125,0.3984375
0.75,71,0.0234375,0.043972972733010623,0.34375,0.3203125
0.75,67,-0.125,0.039181803581331984,0.296875,0.421875
0.75,72,0.0078125,0.04268790924908532,0.3828125,0.375
0.75,73,-0.0078125,0.042366573590649936,0.3125,0.3203125
