variant,speed_ratio,seed,safe_frac,captured_frac,soc_branch_ratio,soc_pred_entropy_var
soc_v3_eg14_th028,1.4,32,0.3125,0.34375,1.0087722070529501,0.033332213746588006
soc_v3_eg14_th028,1.4,33,0.2421875,0.4375,1.004170630615008,0.03708882885729477
soc_v3_eg14_th028,1.4,34,0.2734375,0.390625,1.0046955040016106,0.032565634706204986
soc_v3_eg14_th028,1.4,35,0.2109375,0.4609375,1.0066096948125276,0.03276553949692243
soc_v3_eg14_th028,1.4,37,0.3359375,0.375,1.0063727489010366,0.034375476371786014
soc_v3_eg14_th028,1.4,36,0.3203125,0.3359375,1.0051294853266068,0.033356651869984474
soc_v3_eg14_th028,1.4,38,0.2578125,0.453125,1.0069205923629814,0.033881523252580106
soc_v3_eg14_th028,1.4,39,0.375,0.296875,1.007191042558424,0.03339582714576084
soc_v3_eg14_th028,1.4,40,0.3203125,0.3046875,1.0051127220690035,0.03476868728404961
soc_v3_eg14_th028,1.4,41,0.3515625,0.3515625,1.009596251656446,0.03274529794167426
soc_v3_eg14_th028,1.4,42,0.21875,0.4140625,1.0054554191184963,0.03586498909998825
soc_v3_eg14_th028,1.4,44,0.3046875,0.4296875,1.007307392150221,0.03679583329821375
soc_v3_eg14_th028,1.4,45,0.3671875,0.359375,1.0287859255668936,0.03538789283483034
soc_v3_eg14_th028,1.4,43,0.2734375,0.28125,1.0069687758269141,0.033447898266898445
soc_v3_eg14_th028,1.4,47,0.3203125,0.3828125,1.0053702312714445,0.035191684396989276
soc_v3_eg14_th028,1.4,46,0.2265625,0.359375,1.005922369198482,0.036894066612482186
soc_v3_eg14_th028,1.4,48,0.3046875,0.296875,1.0056599752281261,0.03540827302571546
soc_v3_eg14_th028,1.4,49,0.34375,0.4375,1.0069818139236053,0.034394040229379474
soc_v3_eg14_th028,1.4,50,0.328125,0.421875,1.013860314648847,0.031066319807356184
soc_v3_eg14_th028,1.4,51,0.375,0.40625,1.0080807332177368,0.03603887651597558
soc_v3_eg14_th028,1.4,52,0.3515625,0.40625,1.0054602416618004,0.03306693057418675
soc_v3_eg14_th028,1.4,53,0.2421875,0.390625,1.0039193754380573,0.03459465410244179
soc_v3_eg14_th028,1.4,54,0.28125,0.4609375,1.0043947876254327,0.03368647447677676
soc_v3_eg14_th028,1.4,55,0.3046875,0.359375,1.007790342811922,0.0334849674328204
soc_v3_eg14_th028,1.4,56,0.34375,0.2890625,1.0053446371943606,0.033455853709141614
soc_v3_eg14_th028,1.4,58,0.328125,0.4375,1.004836039259321,0.03459623714067541
soc_v3_eg14_th028,1.4,57,0.2734375,0.2578125,1.005504187686663,0.03634761014583127
soc_v3_eg14_th028,1.4,60,0.4140625,0.2890625,1.0071997333627842,0.03355752065239488
soc_v3_eg14_th028,1.4,59,0.28125,0.421875,1.0081178304827154,0.03298253894940296
soc_v3_eg14_th028,1.4,61,0.1953125,0.40625,1.0077568976089473,0.0346043038926759
soc_v3_eg14_th028,1.4,63,0.265625,0.4296875,1.008610695931899,0.03443684182373138
soc_v3_eg14_th028,1.4,62,0.3515625,0.28125,1.0047151692296599,0.03428869928189586
soc_v3_eg14_th028,1.4,64,0.1796875,0.3828125,1.004524283140529,0.03317633615616071
soc_v3_eg14_th028,1.4,66,0.3125,0.3515625,1.0075371004739848,0.03507779764324222
soc_v3_eg14_th028,1.4,65,0.3125,0.265625,1.0062062349629122,0.03383235940963517
soc_v3_eg14_th028,1.4,68,0.375,0.4453125,1.0107736310291389,0.03169793609764216
soc_v3_eg14_th028,1.4,67,0.2734375,0.359375,1.003995977216253,0.03143210985016824
soc_v3_eg14_th028,1.4,69,0.3125,0.3828125,1.0049737383444217,0.03203036270655674
soc_v3_eg14_th028,1.4,70,0.2265625,0.46875,1.0058291015334853,0.032434071733435
soc_v3_eg14_th028,1.4,71,0.296875,0.390625,1.005914554930635,0.03329344464247936
soc_v3_eg14_th028,1.4,72,0.375,0.25,1.0074555625498849,0.03324418586441419
soc_v3_eg14_th028,1.4,73,0.2734375,0.4609375,1.0047998391145565,0.03550624515100362
soc_v3_eg14_th028,1.4,74,0.2890625,0.4375,1.0048819047553499,0.03445840868695907
soc_v3_eg14_th028,1.4,75,0.2734375,0.3203125,1.005322001489868,0.031858740523980945
soc_v3_eg14_th028,1.4,76,0.28125,0.40625,1.0219854261025008,0.03269936761954005
soc_v3_eg14_th028,1.4,77,0.25,0.3828125,1.0049091473712977,0.034672543737180705
soc_v3_eg14_th028,1.4,78,0.28125,0.40625,1.005602799501465,0.03454672898417182
soc_v3_eg14_th028,1.4,79,0.234375,0.3828125,1.0059609164258208,0.033291563554723555
soc_v3_eg14_th028,1.0,83,0.453125,0.0078125,1.0031185652378658,0.032792351959612775
soc_v3_eg14_th028,1.0,82,0.359375,0.0,1.0046278150702075,0.032769174169317405
soc_v3_eg14_th028,1.0,80,0.3515625,0.015625,1.00357252686721,0.03145535212782972
soc_v3_eg14_th028,1.0,85,0.390625,0.0,1.0027962461666036,0.03139544321223841
soc_v3_eg14_th028,1.0,86,0.40625,0.0078125,1.0033495080417651,0.03373572426535262
soc_v3_eg14_th028,1.0,84,0.421875,0.0078125,1.0046836325184392,0.03440127933990329
soc_v3_eg14_th028,1.0,81,0.3046875,0.0,1.0030502236650762,0.031641054432493064
soc_v3_eg14_th028,1.0,87,0.375,0.0,1.0031125036305995,0.03213940738645678
soc_v3_eg14_th028,1.0,88,0.4453125,0.0078125,1.004298365649276,0.030423619951921825
soc_v3_eg14_th028,1.0,89,0.4921875,0.0,1.0048257775140332,0.03284944849998825
soc_v3_eg14_th028,1.0,90,0.484375,0.0078125,1.003359126687152,0.030052887546230023
soc_v3_eg14_th028,1.0,94,0.3984375,0.0,1.0047400435108125,0.03504104923735355
soc_v3_eg14_th028,1.0,95,0.46875,0.0,1.0036275505896834,0.030906672051352786
soc_v3_eg14_th028,1.0,91,0.375,0.0,1.003878173452085,0.03395689863770778
soc_v3_eg14_th028,1.0,92,0.3046875,0.0,1.0044554828055179,0.033817545331223026
soc_v3_eg14_th028,1.0,93,0.3515625,0.0078125,1.0028003295310752,0.03322762658225735
soc_v3_eg14_th028,1.0,96,0.40625,0.0,1.0033144764597774,0.03307870879509509
soc_v3_eg14_th028,1.0,97,0.390625,0.015625,1.0029529935500865,0.030903660035874355
soc_v3_eg14_th028,1.0,101,0.3359375,0.0,1.0045691847958642,0.03304890341553321
soc_v3_eg14_th028,1.0,99,0.4296875,0.0,1.0031290516089242,0.03314209476124807
soc_v3_eg14_th028,1.0,100,0.375,0.0,1.0041978639369915,0.030656526986287343
soc_v3_eg14_th028,1.0,102,0.328125,0.0,1.00280793269683,0.030174533214539986
soc_v3_eg14_th028,1.0,103,0.3125,0.0,1.0032080149194302,0.033447867956575714
soc_v3_eg14_th028,1.0,98,0.203125,0.015625,1.0028900659901763,0.031201050563493513
soc_v3_eg14_th028,1.0,104,0.375,0.0,1.0040895716373281,0.03285402520900268
soc_v3_eg14_th028,1.0,105,0.3984375,0.0078125,1.0037069073113698,0.03282934247317444
soc_v3_eg14_th028,1.0,108,0.4140625,0.0,1.0049801856785388,0.033764721431224116
soc_v3_eg14_th028,1.0,106,0.3359375,0.0,1.0030120528234974,0.030417548474891472
soc_v3_eg14_th028,1.0,107,0.296875,0.0,1.003315446701904,0.031463427994946766
soc_v3_eg14_th028,1.0,109,0.3515625,0.0,1.0050494877239586,0.030649780523582457
soc_v3_eg14_th028,1.0,111,0.3046875,0.0,1.003481062157773,0.03260457306161967
soc_v3_eg14_th028,1.0,110,0.203125,0.0,1.004913832047919,0.03274980439930641
soc_v3_eg14_th028,1.0,112,0.3203125,0.015625,1.0036367450858221,0.031235912462274106
soc_v3_eg14_th028,1.0,113,0.359375,0.0,1.00393059924052,0.030857447505305717
soc_v3_eg14_th028,1.0,115,0.4296875,0.0078125,1.0039611875030074,0.031102976728931264
soc_v3_eg14_th028,1.0,114,0.375,0.0,1.003860227339155,0.03123675820523475
soc_v3_eg14_th028,1.0,116,0.4375,0.0,1.0041707153461328,0.031823291861082875
soc_v3_eg14_th028,1.0,118,0.3359375,0.0,1.0036573421309483,0.03070813990488078
soc_v3_eg14_th028,1.0,117,0.3125,0.0078125,1.0037233017140397,0.030980426734207343
soc_v3_eg14_th028,1.0,119,0.3828125,0.0,1.0032253369850344,0.0319906852786487
soc_v3_eg14_th028,1.0,120,0.390625,0.0,1.0033663761070146,0.03109204479418216
soc_v3_eg14_th028,1.0,121,0.390625,0.0,1.0032499647822979,0.03233385642268513
soc_v3_eg14_th028,1.0,122,0.359375,0.0,1.0032465656274856,0.031691022210971274
soc_v3_eg14_th028,1.0,123,0.4140625,0.0078125,1.0034293626128308,0.033958378194560636
soc_v3_eg14_th028,1.0,124,0.421875,0.0078125,1.0034107158580177,0.029344354684488073
soc_v3_eg14_th028,1.0,126,0.40625,0.0078125,1.0029550822248903,0.03185194748145008
soc_v3_eg14_th028,1.0,125,0.375,0.0,1.0042069369984792,0.03324875503714815
soc_v3_eg14_th028,1.0,127,0.375,0.0078125,1.004136318800673,0.03362404072881152
soc_v3_eg14_th028,1.0,129,0.3828125,0.0,1.0030540183744345,0.031845936890045806
soc_v3_eg14_th028,1.0,128,0.296875,0.0,1.0029497194520485,0.03280353579510813
soc_v3_eg14_th028,1.0,130,0.4375,0.0078125,1.0031713637403685,0.03236404304257313
soc_v3_eg14_th028,1.0,132,0.3828125,0.0,1.0038408755138832,0.031268357792173136
soc_v3_eg14_th028,1.0,131,0.3359375,0.0,1.0037328497440334,0.031176377827348105
soc_v3_eg14_th028,1.0,133,0.3203125,0.0078125,1.0035844033120906,0.0322998098323431
soc_v3_eg14_th028,1.0,135,0.4296875,0.0,1.0037247526342867,0.03296051048909877
soc_v3_eg14_th028,1.0,134,0.3203125,0.015625,1.0037213164635133,0.03518836338157123
soc_v3_eg14_th028,1.0,136,0.4296875,0.0,1.0033222377159703,0.02964294450276987
soc_v3_eg14_th028,1.0,137,0.453125,0.0,1.003453904190017,0.03270476407271397
soc_v3_eg14_th028,1.0,138,0.3515625,0.0,1.003707287388542,0.0310621453666268
soc_v3_eg14_th028,1.0,139,0.375,0.0078125,1.0030187668947237,0.030852951107082437
soc_v3_eg14_th028,1.0,143,0.46875,0.0,1.004815682974934,0.0337985503493118
soc_v3_eg14_th028,1.0,140,0.2890625,0.0,1.0046585981499363,0.03373851769022627
soc_v3_eg14_th028,1.0,141,0.3046875,0.0,1.0041029598192972,0.03472081652756105
soc_v3_eg14_th028,1.0,142,0.4140625,0.0,1.0031572051330246,0.033694620066877644
soc_v3_eg14_th028,1.0,144,0.3984375,0.0,1.004242500316308,0.033243740605562754
soc_v3_eg14_th028,1.0,145,0.3359375,0.0,1.00380065946892,0.030527215874811494
soc_v3_eg14_th028,1.0,146,0.375,0.0078125,1.0033464891103485,0.03178580138577043
soc_v3_eg14_th028,1.0,147,0.2734375,0.0,1.0037997598549464,0.03139918911406943
soc_v3_eg14_th028,1.0,150,0.375,0.0,1.0044661132411432,0.03383008910883928
soc_v3_eg14_th028,1.0,148,0.2265625,0.0,1.002852319381128,0.03095044210636015
soc_v3_eg14_th028,1.0,151,0.3671875,0.0,1.0038863668554612,0.03291608015979924
soc_v3_eg14_th028,1.0,149,0.2890625,0.0078125,1.0032568648591322,0.03187387811091693
soc_v3_eg14_th028,1.0,152,0.40625,0.0078125,1.0053067511102773,0.03364419382178524
soc_v3_eg14_th028,1.0,153,0.5,0.0078125,1.003779069266671,0.031899806952849344
soc_v3_eg14_th028,1.0,154,0.3515625,0.0,1.0040427016043438,0.03224774400707795
soc_v3_eg14_th028,1.0,155,0.328125,0.0078125,1.002260625876976,0.03333186305860792
soc_v3_eg14_th028,1.0,156,0.4140625,0.0,1.0024348683372972,0.03021087344942598
soc_v3_eg14_th028,1.0,157,0.390625,0.0,1.0037660221479885,0.03318480304293864
soc_v3_eg14_th028,1.0,159,0.4140625,0.0,1.003223690608441,0.033299465285696585
soc_v3_eg14_th028,1.0,158,0.296875,0.0078125,1.0027009016117763,0.03419714527585788
soc_v3_eg14_th028,1.0,161,0.4375,0.0,1.0044203691337168,0.03358548228410187
soc_v3_eg14_th028,1.0,160,0.40625,0.0,1.0047471562935364,0.03460458555232589
soc_v3_eg14_th028,1.0,162,0.421875,0.0,1.0037167138708307,0.03263767591520677
soc_v3_eg14_th028,1.0,164,0.3515625,0.0078125,1.0027946969298085,0.0329656351029588
soc_v3_eg14_th028,1.0,165,0.3359375,0.0,1.003152830866388,0.03257587029935355
soc_v3_eg14_th028,1.0,163,0.3203125,0.0078125,1.0034048260926427,0.0311180036074256
soc_v3_eg14_th028,1.0,166,0.40625,0.0078125,1.0035413086221128,0.03263980906913991
soc_v3_eg14_th028,1.0,167,0.28125,0.0,1.0036115984523313,0.032265498745137226
soc_v3_eg14_th028,1.0,168,0.3203125,0.0,1.0035354219734633,0.031795395058022966
soc_v3_eg14_th028,1.0,169,0.25,0.0,1.002909588587315,0.031631550542583466
soc_v3_eg14_th028,1.0,170,0.3125,0.0078125,1.0037953448479444,0.03299442519368539
soc_v3_eg14_th028,1.0,171,0.3984375,0.015625,1.0029622475933122,0.03236372476888002
soc_v3_eg14_th028,1.0,172,0.5,0.0,1.0046521318493977,0.03428956142971631
soc_v3_eg14_th028,1.0,174,0.3984375,0.0078125,1.003119638534623,0.033758485544950714
soc_v3_eg14_th028,1.0,173,0.234375,0.0078125,1.0029362167128164,0.031066959042885672
soc_v3_eg14_th028,1.0,175,0.3515625,0.0078125,1.0024367043402862,0.03265995375582262
soc_v3_eg14_th028,1.0,176,0.3984375,0.0,1.0031145979292062,0.032795166498578866
soc_v3_eg14_th028,1.0,177,0.4375,0.0,1.003154504104895,0.031661301475760184
soc_v3_eg14_th028,1.0,178,0.4296875,0.0,1.0054602674772826,0.03280053032779152
soc_v3_eg14_th028,1.0,180,0.3671875,0.0,1.0027165238927136,0.03503325496768181
soc_v3_eg14_th028,1.0,179,0.3515625,0.0,1.0028706973972255,0.03466227367383366
soc_v3_eg14_th028,1.0,181,0.3671875,0.0,1.0041626761908231,0.03447086487788947
soc_v3_eg14_th028,1.0,182,0.34375,0.0,1.0032314772910322,0.03417804279049645
soc_v3_eg14_th028,1.0,183,0.34375,0.0,1.003985585212767,0.031855149631010375
soc_v3_eg14_th028,1.0,184,0.375,0.0078125,1.0043915062581146,0.032094624840002195
soc_v3_eg14_th028,1.0,185,0.3984375,0.0,1.004036364399431,0.033065895888366253
soc_v3_eg14_th028,1.0,186,0.390625,0.0,1.0040853846850009,0.030300489426925706
soc_v3_eg14_th028,1.0,187,0.4375,0.0078125,1.0036247198167951,0.033508818447079584
soc_v3_eg14_th028,1.0,188,0.4140625,0.0078125,1.0032911284586978,0.03343358801844005
soc_v3_eg14_th028,1.0,189,0.40625,0.0078125,1.0050610530254576,0.03361893642312943
soc_v3_eg14_th028,1.0,191,0.3828125,0.0078125,1.0033132914367322,0.03191031594026429
soc_v3_eg14_th028,1.0,190,0.390625,0.0078125,1.0028578114800306,0.03329565793682259
soc_v3_eg14_th028,1.0,193,0.421875,0.0,1.0042620049944952,0.03167331363971272
soc_v3_eg14_th028,1.0,192,0.34375,0.0078125,1.0033854436385523,0.031410231657168365
soc_v3_eg14_th028,1.0,194,0.34375,0.0078125,1.0046950268367207,0.03238200233150064
soc_v3_eg14_th028,1.0,195,0.3359375,0.0,1.0035650375435945,0.03147181962086671
soc_v3_eg14_th028,1.0,196,0.359375,0.0,1.0045590544575214,0.032897263695412786
soc_v3_eg14_th028,1.0,197,0.28125,0.0,1.0040123140604573,0.03186454546756895
soc_v3_eg14_th028,1.0,199,0.3125,0.0234375,1.0038610869847748,0.03270823887270408
soc_v3_eg14_th028,1.0,198,0.359375,0.015625,1.0044132887317794,0.030861300980664266
soc_v3_eg14_th028,1.1,80,0.359375,0.015625,1.0032276067678576,0.030870552786339017
soc_v3_eg14_th028,1.1,81,0.4140625,0.0078125,1.0043017180887417,0.03520351576748304
soc_v3_eg14_th028,1.1,82,0.4453125,0.0,1.0025979305651085,0.03096421459093516
soc_v3_eg14_th028,1.1,84,0.3515625,0.015625,1.004414352798613,0.03232064111904578
soc_v3_eg14_th028,1.1,85,0.3515625,0.0234375,1.0027061817569964,0.03207356565610995
soc_v3_eg14_th028,1.1,83,0.3046875,0.0078125,1.002618864874925,0.031610255009436074
soc_v3_eg14_th028,1.1,86,0.2890625,0.0078125,1.0034943661006916,0.03135511625387897
soc_v3_eg14_th028,1.1,87,0.3671875,0.0078125,1.0035257265134854,0.031813221913483195
soc_v3_eg14_th028,1.1,88,0.484375,0.015625,1.0030885685408824,0.03374004610256241
soc_v3_eg14_th028,1.1,89,0.328125,0.015625,1.0032301474001095,0.03288919754211246
soc_v3_eg14_th028,1.1,90,0.3515625,0.0,1.0047543826117393,0.034077721875684135
soc_v3_eg14_th028,1.1,91,0.3828125,0.0078125,1.0038314798810286,0.032375370623551836
soc_v3_eg14_th028,1.1,92,0.3515625,0.0,1.0047763263406913,0.033813816377330226
soc_v3_eg14_th028,1.1,93,0.4140625,0.0078125,1.003570021144848,0.03476737949931687
soc_v3_eg14_th028,1.1,94,0.390625,0.0,1.0038885220735232,0.0337800141391378
soc_v3_eg14_th028,1.1,95,0.421875,0.0,1.0036408756890747,0.03157592866122912
soc_v3_eg14_th028,1.1,96,0.40625,0.0,1.0027538615701628,0.030454419732917504
soc_v3_eg14_th028,1.1,97,0.4296875,0.015625,1.0051139332353474,0.03302148141023241
soc_v3_eg14_th028,1.1,98,0.28125,0.0234375,1.0024000974811698,0.03140516829187733
soc_v3_eg14_th028,1.1,99,0.2734375,0.0078125,1.0030429752911127,0.03112087709523718
soc_v3_eg14_th028,1.1,100,0.3359375,0.015625,1.003054754075804,0.03172842803285012
soc_v3_eg14_th028,1.1,101,0.2734375,0.0,1.0037365886200225,0.0315910016965861
soc_v3_eg14_th028,1.1,102,0.453125,0.0,1.0037937098359475,0.03298011851260191
soc_v3_eg14_th028,1.1,103,0.34375,0.0,1.003604698108391,0.031470636180877136
soc_v3_eg14_th028,1.1,104,0.46875,0.015625,1.0034752208732534,0.03205852131846765
soc_v3_eg14_th028,1.1,105,0.3984375,0.015625,1.0043562572462073,0.03386679573715744
soc_v3_eg14_th028,1.1,108,0.4296875,0.0234375,1.0044346633464738,0.033080173150874095
soc_v3_eg14_th028,1.1,106,0.3984375,0.0078125,1.003830015523137,0.034955764235991255
soc_v3_eg14_th028,1.1,107,0.421875,0.0,1.002936539454539,0.03116218178656199
soc_v3_eg14_th028,1.1,109,0.5078125,0.0,1.0034507711612732,0.03094000023856901
soc_v3_eg14_th028,1.1,110,0.3359375,0.0078125,1.0037564602788942,0.033675049583480526
soc_v3_eg14_th028,1.1,111,0.4140625,0.015625,1.0028503090549048,0.03178638101438309
soc_v3_eg14_th028,1.1,113,0.484375,0.0078125,1.0034568618290565,0.033607263473610094
soc_v3_eg14_th028,1.1,112,0.390625,0.03125,1.003483739422787,0.0323537677179188
soc_v3_eg14_th028,1.1,114,0.28125,0.0078125,1.00348521396381,0.031519687574487136
soc_v3_eg14_th028,1.1,116,0.296875,0.015625,1.0034697142053712,0.031450769008041904
soc_v3_eg14_th028,1.1,115,0.40625,0.0234375,1.0028258170139082,0.03193281466304796
soc_v3_eg14_th028,1.1,117,0.34375,0.0,1.0028408204132035,0.031146506333946035
soc_v3_eg14_th028,1.1,119,0.421875,0.015625,1.0028965711662348,0.031811518060442634
soc_v3_eg14_th028,1.1,118,0.3515625,0.0078125,1.0044009414616586,0.03211426444836465
soc_v3_eg14_th028,1.1,120,0.390625,0.015625,1.0034826144709643,0.033244258972954355
soc_v3_eg14_th028,1.1,121,0.3125,0.0,1.0035123159731574,0.031201515724895015
soc_v3_eg14_th028,1.1,124,0.484375,0.0078125,1.0038675649559088,0.032625505736491624
soc_v3_eg14_th028,1.1,122,0.3359375,0.015625,1.0038496680634776,0.030394681006387626
soc_v3_eg14_th028,1.1,123,0.359375,0.0078125,1.0035153024700563,0.03177869677908941
soc_v3_eg14_th028,1.1,125,0.4453125,0.0078125,1.0033831904973272,0.03244156620928222
soc_v3_eg14_th028,1.1,126,0.4609375,0.0078125,1.0048166467990345,0.0318688376922241
soc_v3_eg14_th028,1.1,128,0.4921875,0.015625,1.0047356013940572,0.0337332266519943
soc_v3_eg14_th028,1.1,127,0.3515625,0.015625,1.002840628681645,0.03232949726277991
soc_v3_eg14_th028,1.1,129,0.3671875,0.0078125,1.0036422426405758,0.031126233395430098
soc_v3_eg14_th028,1.1,130,0.421875,0.015625,1.0039405117525995,0.03069858040956704
soc_v3_eg14_th028,1.1,133,0.375,0.015625,1.0043783135856623,0.031870995050397206
soc_v3_eg14_th028,1.1,131,0.296875,0.015625,1.0034701022066443,0.031092403581653983
soc_v3_eg14_th028,1.1,132,0.3828125,0.015625,1.0033457389906457,0.03329671896739927
soc_v3_eg14_th028,1.1,134,0.3515625,0.015625,1.0023735139379066,0.03197356647215647
soc_v3_eg14_th028,1.1,135,0.390625,0.015625,1.0026971688565256,0.031804730606467164
soc_v3_eg14_th028,1.1,136,0.3828125,0.0078125,1.0028650682747833,0.033692214384548405
soc_v3_eg14_th028,1.1,137,0.34375,0.0078125,1.003309041771021,0.030317309561387774
soc_v3_eg14_th028,1.1,138,0.2890625,0.015625,1.003263313128223,0.03205325137200487
soc_v3_eg14_th028,1.1,140,0.359375,0.0078125,1.0049149676943998,0.035941849410876935
soc_v3_eg14_th028,1.1,139,0.4140625,0.0,1.0039117061166485,0.03041957814976782
soc_v3_eg14_th028,1.1,141,0.3125,0.0078125,1.0031081247280953,0.0322299722437336
soc_v3_eg14_th028,1.1,142,0.453125,0.0078125,1.0041576515716388,0.034318335059498085
soc_v3_eg14_th028,1.1,143,0.3125,0.0,1.002750713412708,0.030984542183355536
soc_v3_eg14_th028,1.1,144,0.3671875,0.0,1.0030822096166396,0.03253408521782561
soc_v3_eg14_th028,1.1,145,0.3671875,0.0,1.0033147435091276,0.03192750900156167
soc_v3_eg14_th028,1.1,146,0.3515625,0.0078125,1.0035322734343806,0.031910236330361136
soc_v3_eg14_th028,1.1,148,0.421875,0.0078125,1.0038899555907081,0.03229817083561102
soc_v3_eg14_th028,1.1,149,0.3828125,0.0,1.0034835188977709,0.03211677439902183
soc_v3_eg14_th028,1.1,150,0.4921875,0.0078125,1.0032847581953863,0.032226441577292674
soc_v3_eg14_th028,1.1,147,0.3515625,0.015625,1.002502224716692,0.030187973884003808
soc_v3_eg14_th028,1.1,152,0.4296875,0.015625,1.0037739884001142,0.03176263666485549
soc_v3_eg14_th028,1.1,151,0.390625,0.0078125,1.00293980773419,0.03147366438871453
soc_v3_eg14_th028,1.1,153,0.3984375,0.015625,1.0041607110998403,0.03341624825530316
soc_v3_eg14_th028,1.1,156,0.421875,0.0078125,1.0033743984380807,0.032955074090858884
soc_v3_eg14_th028,1.1,154,0.3515625,0.0078125,1.004229738063,0.031115971860847556
soc_v3_eg14_th028,1.1,158,0.4375,0.015625,1.0042274162445677,0.03258780764401036
soc_v3_eg14_th028,1.1,155,0.390625,0.0078125,1.0042529318106703,0.03265785276509865
soc_v3_eg14_th028,1.1,157,0.3125,0.0078125,1.0032516374653493,0.033007323140857386
soc_v3_eg14_th028,1.1,159,0.3203125,0.0,1.0028905036873412,0.03281054530292353
soc_v3_eg14_th028,1.1,160,0.296875,0.015625,1.0035018284117947,0.03245097560556368
soc_v3_eg14_th028,1.1,161,0.359375,0.03125,1.0036672472077959,0.031411582631462334
soc_v3_eg14_th028,1.1,163,0.3359375,0.0078125,1.0031081664646921,0.031644745342351885
soc_v3_eg14_th028,1.1,165,0.40625,0.0078125,1.0033235698518927,0.03457670401132213
soc_v3_eg14_th028,1.1,166,0.4765625,0.0078125,1.004601867802022,0.03354688388547478
soc_v3_eg14_th028,1.1,164,0.2734375,0.0,1.0037592056905764,0.03159968381826084
soc_v3_eg14_th028,1.1,162,0.25,0.0078125,1.0041009783887078,0.03177935189027817
soc_v3_eg14_th028,1.1,167,0.4375,0.0,1.003219562244857,0.03348473026353569
soc_v3_eg14_th028,1.1,168,0.4296875,0.0,1.0048879856283495,0.0342028876794102
soc_v3_eg14_th028,1.1,169,0.2265625,0.0078125,1.002959846800979,0.03189187944719296
soc_v3_eg14_th028,1.1,170,0.34375,0.03125,1.003693066486237,0.032643479644799814
soc_v3_eg14_th028,1.1,172,0.453125,0.0078125,1.0035162973509806,0.0328258163775603
